,id,comment,contents
286,  빈학,칩셋성능빼면 괜찮음 하지만 기만 그 자체여서 다음 갤럭시나 폴드시리즈 미친정도로 안나오면 국내 점유율 확빠질듯 태크유튜버들도 분명 태스트하고 리뷰할탠대 “안좋네요” 라는 소리 들리는순간 나락임애초에 그만큼의 발열을 잡을 기술도 없을뿐더러그걸gos로 감춰서 발열을 잡을려고한죄 다음 시리즈에서 분명하게 확고하게 좋게 만들어야 할거임-어쩐지 ㅋㅋ 옛날부터 아이폰은 빨랏어!,UNDERkg
287,  bonbon koo,통화녹음 필요하면 울트라 말고 그냥 S22를 사세요. 라고 말해야할듯 ㅋㅋ,UNDERkg
288,  Beyjohns,"옛날에는 디자인부터 하드웨어,os까지 다 따로 해서 최고의 정점에 있는 회사들꺼를 합치는게 가장 효율적이었는데.. 이제 기술적 한계에 다다르니까 애플이 이를 모두 한 회사에서 했을때 얻는 장점이 엄청 강하다는걸 보여주네..그걸 삼성이 아니까 하드웨어적 한계를 뚫는 플렛서블 디스플레이 같은거 내놓는거고...암튼 삼성 화이팅",UNDERkg
289,  어스름달,왜 굳이 1년마다 내는지도 의문임.매출 때문에 그런가?새 폰을 내놔야 할 정도로 발전된 무언가가 없는데도 때가 됐으니 내는 느낌,UNDERkg
290,  빙용,s펜 위치는 전원볼륨 키가 오른쪽에 자리잡아서 왼쪽에 둔거라고 해요,UNDERkg
291,  Blinking_Studio,일반 갤럭시s22 와 22+는 리뷰 예정이 있으신가요?,UNDERkg
292,  큰영웅이,"실사용자 입장에서 이야기 하면. 사진 찍은 거 보고 따라 사서 만족하면서 쓰고 있는 지인이 있을 정도로 카메라 대만족, 게임(제 2의 나라, 베그)하는데 gos 업데이트 이후 만족. 한번 할때 30분 정도씩 하는데 발열은 끝나기 전쯤되면 좀 뜨겁네..싶을 정도. 그리고 디스플레이가 미쳤음. 대만족. 아름답다는 표현이 과하지 않음. 이건 아이폰 쓴는 사람들도 직접보면 인정할 수밖에 없을 거고 화면이 커서 태블릿 사용이 좀 들어들 만큼 컨텐츠 소비에 좋음. 그 외에 원핸드 오퍼레이션이나 통화녹음, 삼성페이..등등 길게 얘기 안해도 정말 편하고 유용하다는 건 알거라 생각하고..이러한 점을 바탕으로한 개인적인 결론은 헤비한 게임 유저 아니고 일반적인 사용 환경에 있는 사람에겐 실사용적인 측면에서 이런저런 논란 때문에 굳이 구매를 주저할 필요는 없다는 거.",UNDERkg
293,  Shu S,솔직하게 삼성 S9때부터 존나 괘씸해서 폴드1 이후로 손 떼기는 했는데해외 살면서 엑스페리아니 라이츠폰이니 블랙샤크니 뭐 오만거 다 써본 입장에서는One UI자체가 편하고 좋은건 맞는데 안드순정이나 다른것도 죽어라고 못 쓸만큼 거지같은건 아니니괘씸함이 선을 넘으면 바로 손절 당하는거죠이제야 수면위로 올라와서 터져서 문제가 되는거긴하지만옛날부터 괘씸하다고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ저는 안드로이드 탈출 못 해서 울면서 기변증이라도 만족시키고자 오만거 사서 써보기로 했습니다아이폰 쓰세요,UNDERkg
294,  빵 호,23나올때까지 존버하는게 좋을까요? 23도 그닥 기대가 안되서요,UNDERkg
295,  로드파이터,아이폰 통화녹음 스위치 앱쓰는데 통화녹음의 아쉬움이 조금은 해소됫어요.유료로 쓰고 있는데 최적화가 덜된거 같아서 에메하게 돈값못하기는 한데 대화내용 텍스트 저장을 유료로쓴다 생각하면 위안은 됨,UNDERkg
296,  이럴줄알았지,근데 아무리 봐도 디자인은 그냥 22 시리즈 디자인이 훨 나은데 왜 저렇게 만들었을까...,UNDERkg
297,  히야토,전 갤2부터 10년 넘게 갤럭시폰만써왔는데 이번에 gos사태보고 그나마남았던 정도 다떨어짐저번주에 아이폰13프로로 넘어감,UNDERkg
298,  안태원,진짜 이게 맞네요... 괘씸하지만 안드로이드폰 좋은거 쓰려면 갤럭시 밖에 없다... S22U 저도 쓰고 있지만 GOS 사태로 인해 받은 스트레스 생각하면 아후...,UNDERkg
299,  쫀득쫀득찹쌀떡,이를 갈며 리뷰하실라고 이제 나온건가 싶기도 …? ㅋㅋㅋ감사히 보겠습니다,UNDERkg
300,  12ㅇ,좆성도 이제 슬슬 스마트폰 한정으로 노키아가 걸어왔던 길 걷는듯 ㅋㅋㅋㅋㅋㅋ,UNDERkg
301,  nuhi sa,삼전 반등도 하고 광고도 해서 남은 물량 털어야지 좋네요,UNDERkg
302,  ellulune,진짜 선택권이 없다는게 화가 더나요.  부모님은 아이폰 같은걸로 갈아타기도 어렵고,UNDERkg
303,  쭈꾸미볶음면,이번 영상 진짜 공감합니다,UNDERkg
304,  주냥,진동은 진동패턴을 바꾸면 괜창ㅎ아 져요 기본 진동 패턴이 약한걸로 되어있음다,UNDERkg
305,  dopsa bieo,진짜 한계가 여기까지다라는 말에 공감함 다음 플래그십에도 장난질치면 차라리 중국폰을 사거나 아이폰에 적응해야지,UNDERkg
306,  YB Yoo,"앞으로는 스마트폰 두개 들고다니게 될것 같아요. 업무상 통화녹음과 안드로이드 기기가 어쩔수 없이 꼭 필요하니,갤럭시는 통화용 저렴한 보급형 제품을 사용하고성능과 정말 스마트폰으로 이용하는 아이폰 이라던가 다른 플래그십 스마트폰.이런식으로 가지고 다녀야 하지 않을까 싶어요.저는 S22울트라를 구매했지만, 기존에 쓰던 S10과 여러가지 체감성능을 비교해서 업그레이드 되었다고 체감을 못합니다.특히 배터리 충전은 너무 답답한 수준이에요.UNDERkg 님 영상에서도 45w 25w 비교가 큰 차이가 없는것으로 나왔지만,s22울트라는요. 충전을 하면서 폰을 사용하면 충전 속도가 정말 어마어마하게 느려집니다.충전을 빠르게 하고 싶으면 충전할때 고이 모셔두고 사용을 하면 안됩니다.진짜 답답해요.",UNDERkg
307,  SSH PARK,"애초에 gos를 넣은게 ap가 발열이 심하다는 거다. 발열 잡으려는 수습인 것이다. 이번 ap가 삼성 파운드리에서 만든거라는데, 삼성 파운드리가 안정성이 떨어진다고도 볼 수 있다. 왜냐하면 스냅드래곤8 젠1이 젠1플러스라는 이름으로 다음에는 tsmc에서 생산한다고 했기 때문이라고 어느 자세한 기사에서 봤습니다.요즘에 스냅드래곤8 젠1 들어간 s22 시리즈나 탭8 시리즈 뭐 거의 주 단위로 가격 떨어지는거 보면 은근슬쩍 떨이한다는 느낌이 드네요. 저는 이미 탭8울트라를 사서 계속 가격 모니터링을 하다보니 정신건강에 안좋네요. 화면커서 보조모니터로도 잘쓰려고 샀지만...ㅠ",UNDERkg
308,  용팔82,이제 폰 리뷰 볼때마다 기대하는게 고양이사진이야....ㅋㅋㅋ,UNDERkg
309,  こんち,인정합니다. 성능이 안좋아도 다른 부분에서는 깔게 별로 없는 폰이죠. 근데요 칩셋이 출고가에서 차지하는 비중이 정말 큰데 뭔 중보급형 수준의 칩셋을 넣어놨으면 그만큼 가격을 낮춰서 출고해야죠,UNDERkg
310,  Seongmok Jeong,맞아요. 게임 빼고는 플래그쉽급 맞습니다.ㅎ,UNDERkg
311,  웅이,"전 소비자 기만하는 기업의 태도에 못참고 애플로 넘어갔습니다삼성페이, 통화녹음 안되는거 진짜 불편한데 더이상 개돼지가 안되려고요(근데 아이폰은 가격으로 후드려 패네요ㄷㄷ)",UNDERkg
312,  무드등,이쯤되면 그냥 대충 아무거나 우겨넣어서 기기가 좋냐안좋냐를 따지기전에 '한국에는 대체제가 없어요' 한마디면 끝날거같지않나요?경쟁이 없어진게 이렇게나 체감이 크네요,UNDERkg
313,  Jack Dosen,통화녹음이 인질이다는말 공감 갑니다~ 아이폰에 통녹 되면 삼성 안쓰죠. 10년전부터 삼성폰 안쓰기 했지만..,UNDERkg
314,  MintCat,9:28 이 부분 고양이가 만족스럽다는 것 같아서 귀여움 ,UNDERkg
315,  탄수화물1234,다음 메인기기부턴 성능상승을 위해 노트북으로 갈거같습니다같은가격이면 무게나 크기가 문제지 노트북쪽이 성능이 높아서...(스마트폰은 이제 성능상승가능성이 없다고 판단)카메라는 전면은 아예안쓰고 후면은 쓴다도해고 1배율메인 +접사렌즈1개만사용하기에 이이상은 무의미(서브기기로 해결예정)게다가 스마트폰은 너무 작습니다...(가로80mm이하는 작아서 불편),UNDERkg
316,  악튜TV,퀀텀2가 가성비 최고,UNDERkg
317,  시락,심지어 이번에 스마트TV에서도 벤치조작을 해서 논란이 있죠...이대로 가면 경쟁장에게 금방 역전당할겁니다,UNDERkg
318,  중립,"삼성이 지금 수장인 없는 것이 가장 큰 원인인 듯지금 우두머리가 없다고 지금 이권 하나라도 더 뜯어가려는 이리때들 때문에 삼성이 지금 무너지고 있는 거다.지금 에플은 M1이 나오고 삼성은 지금까지 나온 게 뭐가 있는데, M1만큼의 포퍼먼스는 아니더라고 적어도 노력하는 모습은 보여야 될거 아니냐.물론 접히는 건 좋아 그런데 그 이후로 나온게 뭐가 있냐고. 결과는 뭐야 사기친거 밖에 더 없잖아.",UNDERkg
319,  Star 0Five235,3:58 해상도 부스팅은 진짜로 게임 ui 부분별로 해상도가 다르기 때문에 높은 쪽이 표시되는 것입니다. 방열 처리도 울트라는 신소재도 적용된 베이퍼 챔버가 들어가 있죠. Gos가 잘못된 정책인 것은 분명하지만 이러한 잘못된 부분은 걸러내야 한다고 생각합니다.,UNDERkg
320,  pe pe,"갤럭시는 gos말고  ""이건희""식  패치가 필요하다 그립읍니다..",UNDERkg
321,  유희범,LG 니뮤... 아직 살아있었다면... 아니.. 그런일은 없겠구나 ㅜㅜ,UNDERkg
322,  ChronOs Cranky,차라리 며칠 전에 본 그 뚜오친 수능폰을 사서 서브폰으로 쓸래요… 이번에는 진짜 좀 너무 아니었습니다 ㅠㅠ,UNDERkg
323,  ghost,플래그쉽에서 칩셋성능은 기본적으로 깔고 그나머지를 고급화하는게 옵션이라고 생각합니다. 성능도 안나오지만 부가기능 화려한게 플래그쉽인가요? 기본베이스는 칩셋성능으로 깔고 시작하는게 플래그쉽인거죠. 대안이 없다고 해서 용서되는게 아닌거죠. 개쓰레기폰을 플래그쉽이라고 만들어놓고 안팔리니 지원금 들이붓는게 플래그쉽이라는게 개그인거죠.,UNDERkg
324,  아스나엡,캬 마무리 시원하다.,UNDERkg
325,  JH Lee,갤럭시 10 5g 사용중인데... 그냥 더 버텨 볼랍니다.후... 아이폰이 가성비로 보이다니 미치겠네;;,UNDERkg
326,  감자몬스터,아이폰 프로 메인으로 쓰고 대충 뭐 30만원짜리 통화녹음용 전화기로 쓰면 될듯삼성플래그십 사지마세요,UNDERkg
327,  초록이,그립습니다 LG...,UNDERkg
328,  김꿈스,국내기업으로서 삼성을 응원하고 또 신제품을 기다리던 소비자 입장에서 삼성의 요즘 행보가 참 여러모로 속상하네요ㅠㅠㅠㅠ,UNDERkg
329,  kkkdh2,제가 업무상 투폰을 사용하는데 업무폰은 삼성 보급폰  메인폰은 아이폰을 사용하려구요.. 이번에 배신감이 너무커서 당분간 플래그쉽 삼성제품은 안쓸거같습니다,UNDERkg
330,  D S̆̈,이제 갤럭시는 신제품 나올때마다 뭐뭐 숨겼나 까보는게 전통이 될듯,UNDERkg
331,  choi현서,t전화 앱으로 모든통화에 통화녹음을 하고 있는 입장에서 이왕이면 안드로이드 플래그십 쓰고 싶은데 이미지가 이렇게 박살이 나면 정말 소비자 입장에서 차선책을 찾고 있는게 현실인거 같습니다.다음번에도 실망시킨다면 S1부터 이어온 갤럭시 유저는 그만 둘거같네요,UNDERkg
332,  highandgel,정가 주면 호구라던 전통은 lg에서나 있는줄 알았죠..,UNDERkg
333,  우뢰매,어쩌다보니 S20선택한 내가 승자가 된 기분,UNDERkg
334,  Goldenlight,"갤럭시s1(당시에는 이통사별로 s/k/u로 불렸던 최초의 a로 한번 호구몰이 하고 나왔던 그 s)쓰고 그 담부턴 쭉 엘지폰 쓰다가 마지막으로 v50 중고에 알뜰폰 쓰다가 이번에 10년만에 22울트라 자급제를 사전예약 개시도 하지 않은 2월 12일 디지털프라자 가서 결제하고 2월 24일 제품 수령했는데 솔직히 제품 개봉때부터 별 감흥 못 느낌. v150이야 중고로 구입했으니 그렇다 쳐도 그전에 신품으로 구입했던 v30+때의 감흥의 반도 못느낀다 싶었는데 데이터 옮기고 이것저것 설정하고 써보는데 ""이거 뭐지?"" 싶었는데 아니나 다를까 더러운 꼼수. 체감상 v50의 옆그레이드 같은 느낌(카메라제외) 배터리는 중고로 구입한 50이한테도 쳐발리는 느낌. 엘지가 기행적인 행위를 많이 했고 상대적으로 삼성은 소비자에게 안정감을 준 경향이 많아서 이런말 하기 좀 조심스러운데 엘지가 정말 10병신짓을 많이 했지만 도박을 걸어보는 소비자도 좀 더 많았더라면 지금과 같은 선택권이 축소되는 사태는 지연되거나 막을수 있지 않았을까 싶음.물론 1차적인 원인은 엘지가 잘못한거지만..결론 22울트라, 정말 정나미 떨어짐 차라리 52s나 살걸",UNDERkg
335,  판다곰,겜이나 고사양작업 할거아니면 a시리즈 괜찮은거사는게 정신건강유지에 좋아요 리프레시 잘걸리고 배터리가 절반밖에 안되는 아폰13미니랑 별차이도 없고 오히려 저전력켠 미니가 성능 더좋고 더오래갈듯쇼 통녹 아폰도  단돈 9천원에 가능에 어플 안깔고 YouTube 광고 제거되고 얼마 안있으면 앱패 들오면 겜오버ㅋ불편하다하는거 대다수가 방법이 다를뿐 가능하고 대체방법이 잇고 보안좋고 스피커  넘사에 좋은거 훨많은데 자야해서 생략,UNDERkg
336,  야생골퍼,진동 만큼은 진짜 햅틱이 현존 최강인듯..,UNDERkg
337,  홍창희,"역대급 칩셋성능이라고 기대감가지고 울트라 사전예약으로 삿는데 빅엿을선물해주네요 기왕산거 업무상 통화녹음필요하니 뿌서질대까지 쓰고 다음폰은 애플폰으로 가렵니다  아이폰4 이후로 노트5, 8, 10+, 22울트라 까지 구입해서 쓰면서 10+까지는 그냥그냥 불만없이썻는데 기만했다는 생각이 딱드니 구매의사가 확사라지네요 워치 패드 이어폰 다처분하고 이번 아이패드 프로라인부터 하나씩 애플로 장만해가야겠네요",UNDERkg
338,  유선규,자기 폰 어떤가 보는 영상이 아니고 전에 썼던 폰 어떤가 보는 영상이 되었네요,UNDERkg
339,  KY Park,기술이 발전할수록 대기업의 꼼수도 발전하고소비자를 똥으로 보는 방식도 발전하고.,UNDERkg
340,  ToneHatUnder,우리나라 우리기업! 한국인이라면 신토불이 삼성!이라며 오냐오냐 한 결과물,UNDERkg
341,  드 차고,다음 제품은 진짜 이를 갈고 나와야할것입니다노 태 문 사장님,UNDERkg
342,  C Breezy,s펜 왼쪽고집은 진짜 대단하다 노태문 ㅋㅋ,UNDERkg
343,  C몬스,성지가면 공시로 그날 조건마다 다르지만 28만~40민 이면 사던데 띡 그가격폰인듯,UNDERkg
344,  J. A. Lee,라디오 계속해서 지적해주시는 점 고맙습니다.재난 대비용으로 필수로 넣었다는데 막상 재난 상황이 터지면 USB-C 이어폰을 가진 사용자? 우리나라에서 100명도 안 될 듯.,UNDERkg
