,id,comment,contents
431,  이승호,애플 홈페이지에서 사전예약으로 3월25일에 집에서 받아보고 이유모를 전원꺼짐(재부팅)현상으로 4월7일에 교환받아서 왔어요. 애플스토어 엔지니어 분의 얘기로는 요즘 SE3 불량문의가 좀 나온다고 얘기 하시더라구요.  혹시나 이유를 모를 전원꺼짐을 확인하시면 촬영을 하시는게 제일 좋고 10일 이내에 확인하셔서 애플스토어 방문하신 후 교환받으시는 방법도 있습니다.,ZUYONI
432,  Jaehee Chung,주연님~~!!! 너무 기다렸어요!! 혹시나 몸이 많이 안좋으신가 걱정도 많이 했지만 이렇게 알찬 영상으로 다시 돌아와주시다니 너무 좋네요 잘 봤어요ㅎㅎㅎ,ZUYONI
433,  홍,ㅠㅠㅠ 너무 보고싶었던 주연님리뷰도 좋구 주연님두 좋구우우,ZUYONI
434,  ITLOG 리몬,주연님 리뷰 영상 보고 se3 살까말까 생각했는데 거의 20분 가량의 긴 영상을 보고 나니 사야겠다고 마음 먹었습니다. ㅎㅎ 이 가격에 이 기능 따라올 핸드폰은 역시 없는거 같네용 주연님오랜만에 오셨는데 이렇게 긴 영상 알찬 영상 좋은 영상 올려주셔서 감사합니다!,ZUYONI
435,  Myung Ki Kim,역시 믿고 보는 주연님 리뷰 se2 보단 확실히 메리트가 떨어지긴하네요. 지금 이 댓글 쓰는데도 오타 많이 나요 ㅋㅋ,ZUYONI
436,  Taeyeon Kim,"갤럭시만 평생 써오다 업무용 폰으로 SE3 를 받아 어제부터 사용하고 있는데 쓰면 쓸수록 참 잘 만들었다고 느낍니다. 제가 큰 폰만 선호할 만큼 작은 폰을 싫어하는데 SE3 는 아직까지 불편한 것을 못 느꼈고, 또한 손에 잡고 볼때마다 참 귀엽게 느껴져서 이런 맛에 작은 폰을 선호하나 싶습니다. 카메라도 일반적은 상황에선 나쁘지 않고, 스피커가 상당히 좋습니다. 제 갤럭시 S10+ 보다 더 깔끔하고 또렷한 소리를 들려주더군요.다만 아쉬운 점은 어제 제 차에 연결해 카플레이를 써봤는데, UI 자체는 쓰기 편했지만 안드로이드 오토만큼 사용자 편의성을 고려하지 않은 것 같네요. 예로 내비게이션에서 음성 길안내를 할때 안드 오토는 음악 소리를 작게 줄였다가 길안내가 끝나면 다시 높여주는데 반해, 카플레이는 그런 친절함 없이 그냥 마이웨이 하더군요. 그리고 카플레이에 똑똑한 구글 어시스턴스가 없다는 것, 시리가 말귀를 잘 알아듣지 못하거나 똑똑하지 못 한 것이 단점인것 같네요.S22 울트라를 취소하고 연말에 아이폰으로 바꿀까 고려하다 우연찮은 좋은 기회에 써보게되니 카플레이만 단점이나 나머지는 꽤 마음에 들어 아이폰을 써도 문제는 없겟다 싶습니다.",ZUYONI
437,  serpent89,0:04 조목조목 너무 리뷰 잘 하시는 주연님의 리뷰를 계속 기다렸어요!!,ZUYONI
438,  Citrus,언니가 돌아왔당( ु ´͈ ᵕ `͈ )ु SE3세대는 살까말까 고민하다가 배터리 때문에 내려놨었어요 주연님 리뷰 보니까 제 사용 패턴과 맞지 않다는 걸 느낍니다… 오늘도 리뷰 감사해요︎,ZUYONI
439,  hyuk,눈나 후기보고 13프로 삿는데 넘 이쁘고 좋아요 ㅠㅠ 항상 좋은 후기 알려주셔서 감사합니다!!,ZUYONI
440,  Jack Han,다음세대에서 미니가 없어진다고 하니 아마 다음 세대 se에서는 미니의 폼팩터로 나오지 않을까 싶고 그러면 좋겠네요 ㅎㅎ,ZUYONI
441,  Legend준준,풀스크린 아이폰은 기술만 되면 바 올리면서 동시에 지문인식이 되게 해줬으면 좋겠네요 ㅎㅎ,ZUYONI
442,  오수현,정말 찐으로 후기 잘 들었구요~~~!! 완전 공감이 가는거 같네요. 너무 우려먹었다~!!!ㅋㅋㅋㅋㅋ 오늘도 고생하셨네요!!,ZUYONI
443,  Won Hee Lee,볼때 마다 아빠미소 짓게하네요 ㅎㅎ 구독자 수도 매번볼때마다 늘고 내년에는 100만갈수있겠다!! 항상 응원해요 건강조심하고 늘 웃어요 울지말고 화이팅!!,ZUYONI
444,  Motor Head,영상 너무 잘 봤습니다.특히 마지막 부분에 너무 공감 합니다.만약 se3 가 갤럭시 마크 달고 나왔으면다들 쌍욕 했을걸요 ㅋㅋㅋ아이폰이라서 용서해 주는건 아니라고 봐요 ㅎㅎ,ZUYONI
445,  ㅇㅇ,아이폰 se3 일주일 사용해보니 확실히 공감가는 내용이 많네요ㅋㅋㅋ,ZUYONI
446,  황덕순,se3세대 찐후기 기다렸습니다!! 믿고 보는 찐후기 맛집!!!,ZUYONI
447,  로하,"아이폰x을 메인으로 사용 중 입니다. se3세대에 관심이 있는데 카메라, 배터리, 베젤, 화면 크기는 크게 신경 안 쓰는데 아이폰x의 oled 디스플레이 때문에 se 3세대 lcd에 만족할지 의문이 드네요.시골이라 실기기를 체험할 수 있는 매장도 없네요 ㅜㅜ",ZUYONI
448,  E,아이폰 쭉 써왔으면 아이폰 6 6s 7 8 중 하나는 써봤을텐데 폼팩터가 거의 같다보니 옛날에 쓰던 폰을 다시 쓰는 느낌이 날 수밖에 없겠네요. 확실히 입문용이나 서브용으로만 쓸 수 있을 듯,ZUYONI
449,  에쎄치,좋은 후기 감사합니다 ㅎㅎㅎ 너무 꿀팁이에요,ZUYONI
450,  원마블,맞아요 찐 사용후기가 주연님의 매력입니다 귀여운 오버리액션도요ㅋㅋ,ZUYONI
451,  elijah ferguson,"이뻐서 보는 맛도 있고, 영상내용이나 설명도 다른 테크유투버 못지않고 최고... !",ZUYONI
452,  TwoSec,"저는 폰을 두개 쓰는데, 개인적으로 메인 폰은 보통 새거를 구해서 사용하지만 서브폰같은 경우엔 상태좋은 중고를 많이 사용하는 편입니다(이놈의 기변증을 내 월급이 맞춰주려면 이 방법이 제일 좋음..)근데 제 주변에 거의 저 빼고는 중고폰을 사용하는걸 많이 꺼려해서 이게 일반적인 생각은 아닐 수도 있지만저라면 se3세대를 지금 사느니(새거든 중고든 출시한지 얼마 안돼서 가격차이가 그리 나지 않더라고욥) 비슷한 가격대로 상태 좋은 12미니 중고를 쓸 거 같아요 ㅋㅋㅋ제 생활 패턴 상 미니 시리즈나 se시리즈나 배터리가 많이 아쉬워서 메인으로 오래 쓰기는 좀 힘들더라고요 ㅋㅋㅋ예스러운 그런 느낌도 좋지만 솔직히 아이폰8이 나온지 횟수론 5년이고 그 전 6까지 따지면 8년째 우려먹는 디자인 폼팩터죠; 솔직히 좀 불편하고 지겹습니다..정말 작은 폰을 원한다면 아이폰 미니 시리즈가 있기 때문에 충분히 대체가 가능한 부분이라 이거도 좀 그렇고뭔가 이번 se3세대는 애매함 천지같아요",ZUYONI
453,  K E,"어우 덕분에 se3 사야겠네요 아이폰 6s 6~7년 쓰고 있는데, 회사서 케이블 꽂아두고 쓰고요집에 갈땐 어느정도 버텨요. 집가서 게임 두판하면 꺼지고요.아무것도 안했는데, 100%에서 1%로 될때도 많아요.이제 갈아탈때가 왔네요. 솔직히 미니나 작은폰 선호해서 13미니랑 se3세대 많이 고민하고영상도 많이 봤는데요. 설명 잘 해주셔서 감사합니다. 혹시 불량 같은건 없겠죠 ???",ZUYONI
454,  김세영,가성비폰으로 사용하려는 입장에서 단점이라 생각되지않는 원신에 노크온 그닥 공감이 안되는 그만큼 단점이라 할만한게 없다는 느낌이네요아이폰 갬성에 이 가격에 이 프로세서면 그냥 끝,ZUYONI
455,  으아악  ,"7:15 이거 타이밍이 굉장히 중요해요 완전 짧게 누르면 딱 잠금해제되고 알림창만 보이는데 살짝만 길게해도 홈화면으로 풀려버립니다ㅋㅋㅋ홈버튼 많이 쓰신분들은 이미 숙련됨,,그리고 손쉬운 사용 홈버튼 들어가서 맨 아래꺼는 꼭 꺼야해요 켜두면 짧게하나 길게하나 똑같이 홈화면 풀려버림",ZUYONI
456,  호텔델루나,영상 자주좀 올려주세요건강 잘 챙기시고,ZUYONI
457,  박기범,주연님 좋은 후기 감사합니다.,ZUYONI
458,  JUNO L,갤럭시22보다 고스펙 게임이 더 잘돌아가는 게 가장 큰 장점이 아닐까 생각되네요.,ZUYONI
459,  알아보카도,솔직히 내부 스팩이 어떻던 간에 외부 폼펙터가 너무 구형이라 얘네 또 재활용 한다 라는 인식을 지울수가 없더라구요 그것때문에 가격도 별 메리트를 못느끼게 되는거 같구요 그리고 이미 풀스크린 폰이 3세대 이상이 나왔음에도 굳이 넓은 베젤에 버튼넣은 폼펙터로 낸다는게 참.. 갤럭시 fe보다 지독하다면 더 지독한 느낌입니다,ZUYONI
460,  에이로그 구독하면 예뻐짐💕,주연님 넘조하 내용도 알찬데 재밌고 쉽게 설명해주심,ZUYONI
461,  제이비,견디고 듣다못해 늘어가는 주연사랑️,ZUYONI
462,  power jk,"찐 후기 그게 좋습니다저는 홈버튼 지문인식이 훨~~~씬 좋아요작은화면, 홈버튼, 옛 것 아주 편하고 좋아요이것이 바로 아이폰 아닌가..저는 생각합니다 제 폰은 12프로 맥스인데 카메라, 배터리 등은 se보다 좋지만....",ZUYONI
463,  채채,정말 딱 궁금한 거 찰떡같이 만들어주는 ️,ZUYONI
464,  참된자아,사진 비교는SE 3세대 vs 13 pro 색감의 차이가 아니라술 깨기 전 or 술 깬 후 이 차이가 아닌가 싶기도 하고...,ZUYONI
465,  yak_won,다음 SE에서는 꼭 폼팩터가 바뀌면 좋겠네요,ZUYONI
466,  고병준,진짜 리뷰가 좋아서 끝까지 봤네요,ZUYONI
467,  진핑 시,13프로 카메라 설정에서 따뜻하게 한거랑 se3 색감이랑 차이 비교한거 궁금,ZUYONI
468,  포커,근데 홈버튼이랑 아직도 가벼운거 찾은분들 많아서 제작하는거같아용 물론 옛스러운 느낌은있는데 아직 그감성 그대로 좋아하는분들이 많드라고용 !  저도 아이폰 8플 쓰라고하면 아직도 ㅋㅋㅋ쓸거같아요 너무 좋았거든요 ㅋㅋㅋㅋ⫬ㅋ⫬ ㄷ그래도 최신폰이 좋긴해용^^..그리고 se3  홈버튼도  마지막시리즈라고 하드라고요 ! 그래서 se3도 점점 이후 좋아질꺼라고 생각합니당!!,ZUYONI
469,  검생,"추천대상1. 보급형 안드로이드 폰을 쓰다가 아이폰으로 넘어가려는 모든 분들 - 아이폰의 겜성충족(클래식하지만), 사용하던 보급형 혹은 플래그십 안드로이드 폰 모두를 상회하는 성능, 가격은 보급형 안드폰.2. 쓰던 폰이 크다, 무겁다 하는 모든 분들 - 작은 폰을 구입하려는 이유를 가진 분들에게 이 성능에 이 크기의 폰은 13미니 뿐.3, 가성비 라이트 유저라고 자처하는 모든 분들 - 라이트유저에게 배터리타임은 문제점이 아니고, 동일 가격대에서 이 폰의 경쟁상대는 세상 모든 폰들 중 유일하게 SE2 뿐.4. 인스타 겜성 사진, 혹은 이쁜 사진을 찍고 싶어하는 모든 분들- 더 선명하고, 더 사실적이고, 더 메마른 사진보다는, 그래도 조금이라도 더 이쁘게 나오는 사진을 업로드 하게 되는 건 어쩔 수 없는... 크흡. 인물대상으로는 아웃포커싱 된다는 장점도 있음.결론 - 아이폰을 처음 써보고자 하는 모든 사람들에게 입문용(2년 이상 실사용해도 성능의 아쉬움은 찾을 수 없다는 것이 핵심)으로는 여전히 매력적인 제품인 것 같습니다.",ZUYONI
470,  金律,저는 카메라 자주 안쓰고 유일하게 홈버튼 있는 제품이라 만족스럽게 쓰고 있어요ㅎㅎ,ZUYONI
471,  Dong Dong,색감은 확실히 SE3세대가 나은듯? 카메라 색감 땜에 Xs인가로 되돌아가는 사람도 많다던데싼맛에 사고 싶기는한대 넘 작아서 아쉽...프로맥스로 넘어가고 싶기는한대 통화녹음 때문에 갤럭시에서 못넘어가는중 ㅠㅡㅠ그나저나 주연님 점점 더 예뻐지시는듯!!,ZUYONI
472,  POlaRis Seo,나는 아이폰을 쓰지 않고.. 언제 쓸지 모르겠다. 하지만 주연님 아이폰 리뷰는 꼭 본다 ㅎㅎ,ZUYONI
473,  최지인,비록2일써봤지만 진짜 디자인만 변화있어서도 질리지는 않앗을듯ㅜㅜ쓰기에는 나쁘진 않았네요,ZUYONI
474,  それは実現できる!,전 아이폰8 4년 사용하다 se3 바꿨어요. 만족도 백만% 입니다 ㅎㅎㅎ주식 어플을 주로 사용하는 직장인이라...ㅎㅎㅎ,ZUYONI
475,  ㅋㅎㅋㅎ,와 영상 안올리셔서 걱정했는데ㅠㅠ 드디어 올리셔서 너무 기뻐요 ㅎㅎ 선댓후 감상 할게요 요즘 se3세대 핫하죠!!,ZUYONI
476,  아랑오빠,다음 아이폰을 저렴하게 se로 가도 되지 않을까 하는 막연한 생각을 가지고 있었는데 주연님 영상보고 마음을 고쳐먹아야 겠네요 그리고 웃는 모습이 참 예쁘세요 영상 감사합니다!,ZUYONI
477,  Invincible Feelings,It’s one of those phones… You can Love it or Hate it but you cannot ignore it…. Love it for it’s performance in such a small size at this price and hate it for it’s looks…,ZUYONI
478,  도현 김,너무 이뻐요 ️️,ZUYONI
479,  비엔느,아이폰X가 미래와의 조우였다면이번 SE는 과거와의 조우...,ZUYONI
480,  t.k lim,"일단 후면의 카메라 렌즈 배치에 따라서 호불호가 갈리고, 노치나 펀치홀이 화면의 일부를 가리며, 사이드부가 곡선인지??날렵하게 직선으로 했는지?? 등등에 따라서 호불호가 나뉘는데, 옛날 느낌 나는 사골 우려낸 디자인이긴 하지만 단순하고군더더기 없는 심심한 디자인이라서 오히려 사람들 관심을 끄는 것 같은데 부담없이 사과폰을 쓰고 싶다... 하면은 이 모델도괜찮아 보이네요...",ZUYONI
481,  박준형,썸넬 둘다 예쁜건 반칙~~,ZUYONI
482,  새벽별,8플러스 사이즈로 나왔어야 끌릴텐데 안그래도 작은거에 베젤까지 있으니 이젠 화면이 너무 선넘음..카메라고뭐고 그냥 8나오던 시절생각하면 그냥저냥 어쨌든 쓸만은 한데 화면크기는 컴퓨터 본체가 12900k+RTX3090인게 CRT모니터인걸 지금보면 저느낌일까싶을정도,ZUYONI
483,  김수민,SE2 문제없이 쓰던 사람들은 SE3로 그냥 기변해도 괜찮겠네요,ZUYONI
484,  Nathan Joe,전.. 아직 서브폰으로 2017년에 구매했던 아이폰8 사용중이라 페이스아이디보다는 터치아이디가 익숙하네요. 메인폰은 삼성페이를 쓰고 있습니다. 삼성페이 머신에 스마트폰 기능이 추가되어서 쓸만하더라고요ㅋㅋㅋㅋㅋ,ZUYONI
485,  Du_Bob,역시 둥글둥글하게 생긴 아이폰SE 귀여워요 ㅋㅋㅋ,ZUYONI
486,  한결,"특징이 다르다는 건, 필요에 따라 호불호와 취향이 달라질 뿐이지 그게 잘못된 게 아닙니다.se3가 싫다면 미니로 가면 되고, pro도 있고 애플의 선택지는 많습니다.  저는 아이폰6 -> 7 -> 12미니 갔다가 바로 다시 7로 내려오고 se2를 씁니다. 그리고 이번에 se3를 사서 잘 쓰고 있습니다. 오히려 se2, se3, 아이폰7, 아이폰6 디자인을 유지하면서 내부 성능을 시대에 뒤떨어지지 않게 만들어준 애플에 감사한 사람들도 있습니다. 동일한 형태로 출시하기 때문에 가격도 그만큼 저렴합니다.se3가 맘에 안들면 다른 폰을 사면 되는 것이고, se3같은 스타일이 좋으면 se3를 사면 되는 것일 뿐. (카메라 디자인도, 자동차 디자인도 늘 '새로워야 한다는 압박' 때문에 달리해서 출시하는데,  구형 디자인을 선호하는 사람들도 있습니다. 애플의 SE3 출시는 소비자의 선택지가 그만큼 늘어나는 것이지, 애플보고 이제 그만 우려먹어라 할 일이 아닙니다.",ZUYONI
487,  멜리플루어스,주연님 기다렸습니다 ㅜㅜ 이젠 주연님 영상없인 구매가 불가능한 지경까지 왔네요...,ZUYONI
488,  서해,주연님 넘넘 이뻐요,ZUYONI
489,  yoo s.h,진짜 장난감용폰으론 아이폰이 짱인듯 귀엽기도하고 진짜 홈버튼 달린 아이폰 서브폰 좋음 귀엽 ㅋㅋ,ZUYONI
490,  Chchse,전면 화이트로 출시하면 그나마 요새 폰들중에 이점을 갖게되는데 그거마저 안해주니 아쉽습니다,ZUYONI
491,  박지원,주연님 리뷰에서 가장 좋은 건 미모,ZUYONI
